course_id,credits,course_name_zh,course_name_en,instructor_zh,instructor_en,department_zh,department_en,time,time_en,location,course_type,language,is_core,changes,notes
923879001,3.0,不動產交易管理與法律專題研究（一）,Seminar on Real Estate Deal Management and Law(Ⅰ),吳秀明,WU SHIOW-MING,地政專一地政專二,The Master Program of Land Economics,五EFG,fri18-21,,選/Elective,中文/Mandarin,否/No,＠異動資訊Information of alteration:N/A,＠備註Note:N/A
923887001,3.0,環境規劃與設計專題,Seminar on Environment Planning and Design,孫振義,SUN CHEN-YI,地政專一地政專二,The Master Program of Land Economics,三FGH,wed19-22,,選/Elective,中文/Mandarin,否/No,＠異動資訊Information of alteration:N/A,＠備註Note:N/A
923900001,3.0,空間分析,Spatial Analysis,林士淵,LIN SHIH-YUAN,地政專一地政專二,The Master Program of Land Economics,二EFG,tue18-21,,選/Elective,中文/Mandarin,否/No,＠異動資訊Information of alteration:N/A,＠備註Note:N/A
923908001,3.0,不動產金融研究,Real Estate Credit Market,林左裕,LIN TSO-YU,地政專一地政專二,The Master Program of Land Economics,一EFG,mon18-21,,選/Elective,中文/Mandarin,否/No,＠異動資訊Information of alteration:N/A,＠備註Note:N/A
923916001,3.0,農地利用規劃與農村發展專題研究,Seminar on Farmland Use Planning and Rural Development,顏愛靜,YEN AI-CHING,地政專一地政專二,The Master Program of Land Economics,六234,sat09-12,,選/Elective,中文/Mandarin,否/No,＠異動資訊Information of alteration:N/A,＠備註Note:N/A
923933001,3.0,地理資訊系統總論,Introduction of Geographic Information Systems,詹進發,JAN JIHN-FA,地政專一地政專二,The Master Program of Land Economics,五EFG,fri18-21,,選/Elective,中文/Mandarin,否/No,＠異動資訊Information of alteration:停開於2024/09/16;,＠備註Note:N/A
923937001,3.0,GPS定位測量專題研究,Seminar of GPS Surveying,林老生,LIN LAO-SHENG,地政專一地政專二,The Master Program of Land Economics,六234,sat09-12,,選/Elective,中文/Mandarin,否/No,＠異動資訊Information of alteration:N/A,＠備註Note:N/A
923946001,3.0,成長管理專題研究,Seminar on Growth Management,賴宗裕,LAI TSUNG-YU,地政專一地政專二,The Master Program of Land Economics,二EFG,tue18-21,綜北270306,選/Elective,中文/Mandarin,否/No,＠異動資訊Information of alteration:N/A,＠備註Note:上課時間為18:30至21:30
923949001,3.0,不動產估價專題研究,Seminar on Real Estate Valuation,陳奉瑤,CHEN FONG-YAO,地政專一地政專二,The Master Program of Land Economics,四EFG,thu18-21,,選/Elective,中文/Mandarin,否/No,＠異動資訊Information of alteration:N/A,＠備註Note:N/A
926026001,3.0,社會科學研究方法,Research Methods for Social Sciences,陳敦源,CHEN DON-YUN,亞太碩一,International Master's Program in Asia-Pacific Studies,二D56,tue13-16,綜南270411,必/Required,英文,否/No,＠異動資訊Information of alteration:N/A,"＠備註Note:IMAS主開。非亞太碩學生修習本課程須補亞太碩學分費差額每學分2,190元，三學分共計6,570元。"
926822001,3.0,科技地緣政治時代的半導體產業,Semiconductor Industry in the Era of Techno-Geopolitics,杜文苓、楊光磊,TU WEN-LING/YOUNG KON-RAD,亞太碩一亞太碩二,International Master's Program in Asia-Pacific Studies,二D56,tue13-16,綜南270313,選/Elective,英文,否/No,＠異動資訊Information of alteration:N/A,＠備註Note:N/A
926823001,3.0,民族發展專題：解殖與台灣原住民族社會發展,Decolonization and The Development of Taiwan Indigenous Societies,官大偉,KUAN DA-WEI,亞太碩一亞太碩二,International Master's Program in Asia-Pacific Studies,三234,wed09-12,綜南270210,選/Elective,英文/English,否/No,＠異動資訊Information of alteration:N/A,＠備註Note:IMAS主開
926824001,3.0,人類學理論,Theory of Anthropology,吳考甯,WORK COURTNEY KATHERINE,亞太碩一亞太碩二,International Master's Program in Asia-Pacific Studies,二234,tue09-12,綜北270407,選/Elective,英文,否/No,＠異動資訊Information of alteration:教室異動於2024/09/16;,＠備註Note:N/A
926825001,3.0,東亞冷戰中的文化與性別,"Culture, Gender and Sexuality in Cold War East Asia",陳佩甄、藍適齊,CHEN PEI-JEAN/LAN SHI-CHI,亞太碩一亞太碩二,International Master's Program in Asia-Pacific Studies,一567,mon14-17,綜合271201,選/Elective,英文/English,否/No,＠異動資訊Information of alteration:教室異動於2024/10/15;,＠備註Note:IMAS主開
926826001,3.0,美中科技競爭下的經濟安全,Economic Security in a Time of US-China Technological Rivalry,吳建輝,WU CHIEN-HUEI,亞太碩一亞太碩二,International Master's Program in Asia-Pacific Studies,二234,tue09-12,,選/Elective,英文,否/No,＠異動資訊Information of alteration:停開於2024/09/06;,＠備註Note:吳建輝老師待聘中
926827001,3.0,兩岸公共政策比較研究,Comparative Public Policy in Greater China,王慧敏,WONG WAI MAN NATALIE,亞太碩一亞太碩二,International Master's Program in Asia-Pacific Studies,四567,thu14-17,綜合271149,選/Elective,英文,否/No,＠異動資訊Information of alteration:N/A,＠備註Note:N/A
926832001,3.0,思辨：當代社會議題,Contemporary Social Problems and Justice,謝文琪,SHIE WEN-CHI,亞太碩一亞太碩二,International Master's Program in Asia-Pacific Studies,五234,fri09-12,綜南270314,選/Elective,英文,否/No,＠異動資訊Information of alteration:N/A,＠備註Note:需出席第一堂課經授課教師同意後可加簽
926835001,3.0,國際遷移與照顧,Transnational Migration and Care,王明聖,WANG MING-SHENG,亞太碩一亞太碩二,International Master's Program in Asia-Pacific Studies,三D56,wed13-16,綜合271443,選/Elective,英文,否/No,＠異動資訊Information of alteration:N/A,＠備註Note:N/A
926837001,3.0,種族、宗教、民族主義：全球的暴力與歸屬政治,"Ethnicity, Religion, Nationalism:Violence and the Politics of Belonging in the Global World",DeasyRumondang Prisc,Deasy Rumondang Priscilla,亞太碩一亞太碩二,International Master's Program in Asia-Pacific Studies,五D56,fri13-16,綜南270209,選/Elective,英文,否/No,＠異動資訊Information of alteration:N/A,＠備註Note:N/A
926843001,3.0,專題一：全球衛生治理,Specialized Course I (GDG): Global Health Governance,杜文苓、劉汗曦,TU WEN-LING/LIU HAN-HSI,亞太碩一亞太碩二,International Master's Program in Asia-Pacific Studies,五234,fri09-12,電算智慧教室,選/Elective,英文,否/No,＠異動資訊Information of alteration:教師異動於2024/07/29);,＠備註Note:N/A
926847001,3.0,地理資訊系統與社會科學,GIS for Social Science,廖興中,LIAO HSIN-CHUNG,亞太碩一亞太碩二,International Master's Program in Asia-Pacific Studies,四34C,thu10-13,,選/Elective,英文,否/No,＠異動資訊Information of alteration:停開於2024/09/26;教室異動於2024/09/19;,＠備註Note:N/A
926848001,3.0,發展援助專題,Seminar on Development Assistance,劉曉鵬,LIU HSIAO PONG,亞太碩一亞太碩二,International Master's Program in Asia-Pacific Studies,三234,wed09-12,綜合270722,選/Elective,英文,否/No,＠異動資訊Information of alteration:N/A,＠備註Note:N/A
926849001,3.0,人性與存有：民族誌與人類學觀點,Being Human: Ethnography and Anthropological Perspective,何浩慈,HO HAO-TZU,亞太碩一亞太碩二,International Master's Program in Asia-Pacific Studies,二567,tue14-17,綜合270723,選/Elective,英文,否/No,＠異動資訊Information of alteration:N/A,＠備註Note:N/A
926850001,3.0,中國政治經濟發展,The Political Economy of China's Development,黃兆年,HUANG JAW-NIAN,亞太碩一亞太碩二,International Master's Program in Asia-Pacific Studies,四234,thu09-12,綜合270722,選/Elective,英文,否/No,＠異動資訊Information of alteration:N/A,＠備註Note:N/A
926852001,3.0,混合政體：東南亞的民主挑戰,Hybrid Regimes: Democratic Challenges in Southeast Asia,DeasyRumondang Prisc,Deasy Rumondang Priscilla,亞太碩一亞太碩二,International Master's Program in Asia-Pacific Studies,四D56,thu13-16,綜南270209,選/Elective,英文,否/No,＠異動資訊Information of alteration:N/A,＠備註Note:270402
926854001,3.0,國際環境與能源專題,Seminar on Environment and Energy,李栢浡,LEE PAI-PO,亞太碩一亞太碩二亞太碩三,International Master's Program in Asia-Pacific Studies,三567,wed14-17,綜合271201,選/Elective,英文/English,否/No,＠異動資訊Information of alteration:N/A,＠備註Note:Room271201
926855001,3.0,亞太的永續發展經驗,Sustainable Development: East Asian Experiences,湯京平,TANG CHING-PING,亞太碩一亞太碩二,International Master's Program in Asia-Pacific Studies,四D56,thu13-16,綜合271215,選/Elective,英文/English,否/No,＠異動資訊Information of alteration:N/A,＠備註Note:IMAS主開
926869001,3.0,亞太人類學,The Anthropology of the Asia Pacific,江順楠,CHIANG SHUN-NAN,亞太碩一亞太碩二,International Master's Program in Asia-Pacific Studies,三78E,wed16-19,綜北270305,選/Elective,英文,否/No,＠異動資訊Information of alteration:N/A,＠備註Note:270305。該門課程與英國中央蘭開夏大學Niki Alsford 教授共同授課。上課時間為每週三英國時間早上9-12點 (夏令台灣時間下午16-19點，冬令台灣時間17-20點)。
926893001,3.0,中國經濟發展,Chinese Economic Development,王信實、李浩仲,WANG SHINN-SHYR/LI HAO-CHUNG,亞太碩一亞太碩二亞太碩三亞太碩四,International Master's Program in Asia-Pacific Studies,二234,tue09-12,綜合271201,選/Elective,英文/English,否/No,＠異動資訊Information of alteration:教師異動於2024/09/12);,＠備註Note:IMAS主開
926904001,3.0,中國大陸的政治發展,Political Development of Mainland China,趙建民,CHAO CHIEN-MIN,亞太碩一亞太碩二,International Master's Program in Asia-Pacific Studies,一567,mon14-17,綜合270723,選/Elective,英文,否/No,＠異動資訊Information of alteration:N/A,＠備註Note:N/A
933001001,3.0,會計學,Accounting for International Managers,徐愛恩、張祐慈,STEPHANIE TSUI/CHANG YU-TZU,國營碩一國營碩二,International Master of Business Administration,二FGH,tue19-22,寶來科技廳,必/Required,英文/English,否/No,＠異動資訊Information of alteration:教室異動於2024/07/30;,＠備註Note:N/A
933005001,3.0,管理經濟學,Managerial Economics,扈企平,HU CHI-PING,國營碩一國營碩二,International Master of Business Administration,三FGH,wed19-22,寶來科技廳,必/Required,英文/English,否/No,＠異動資訊Information of alteration:教室異動於2024/07/30;,＠備註Note:N/A
933011001,3.0,商業數量方法,Business Quantitative Methods,朴星俊,PARK SUNG JUN,國營碩一國營碩二,International Master of Business Administration,五FGH,fri19-22,元大人文廳,必/Required,英文/English,否/No,＠異動資訊Information of alteration:教室異動於2024/07/30;,＠備註Note:N/A
933012001,1.0,傑出企業家講座,Leaders Forum,蔡政憲,TSAI CHENG-HSIEN,國營碩一國營碩二,International Master of Business Administration,六567,sat14-17,元大講堂,必/Required,英文/English,否/No,＠異動資訊Information of alteration:教室異動於2024/07/30;,＠備註Note:N/A
933013001,3.0,策略管理,Strategic Management,蘇威傑,SU WEI-CHIEH,國營碩一國營碩二,International Master of Business Administration,三FGH,wed19-22,元大人文廳,必/Required,英文/English,否/No,＠異動資訊Information of alteration:教室異動於2024/07/30;,＠備註Note:N/A
933016001,2.0,領導與團隊,Leadership and Team Building,許育瑋、蘇威傑,HSU YU-WEI/SU WEI-CHIEH,國營碩一國營碩二,International Master of Business Administration,日FGH,sun19-22,教室洽系所,必/Required,英文/English,否/No,＠異動資訊Information of alteration:N/A,＠備註Note:本課程採密集授課: 9/6~9/8
933018001,1.0,企業倫理與永續發展,Business Ethics and Sustainable Development,朴星俊、周玲臺、林月雲、許永明、羅明琇,PARK SUNG JUN/CHOU LING-TAI LYNETTE/LIN YEH-YUN/SHIU YUNG-MING/LO MING-SHIOW,國營碩一國營碩二,International Master of Business Administration,六CD8,sat12-14&17-18,元大講堂,必/Required,英文/English,否/No,＠異動資訊Information of alteration:教室異動於2024/07/30;,＠備註Note:本課程採密集授課: 09/28~09/29
933877001,3.0,債券市場分析,Bond Market Analysis,扈企平,HU CHI-PING,國營碩一國營碩二,International Master of Business Administration,五FGH,fri19-22,,選/Elective,英文/English,否/No,＠異動資訊Information of alteration:停開於2024/09/11;教室異動於2024/07/30;,＠備註Note:N/A
933884001,3.0,投資學,Investment,郭維裕,KUO WEIYU,國營碩一國營碩二,International Master of Business Administration,一FGH,mon19-22,寶來科技廳,選/Elective,英文/English,否/No,＠異動資訊Information of alteration:教室異動於2024/07/30;,＠備註Note:N/A
933887001,3.0,策略與商業模式,Strategy and Business Modeling,劉秀明,LIU HSIU-MIN,國營碩一國營碩二,International Master of Business Administration,日567,sun14-17,元大人文廳,選/Elective,英文/English,否/No,＠異動資訊Information of alteration:教室異動於2024/07/30;,＠備註Note:密集授課。上課時間及地點待學程辦公室通知。
933910001,2.0,營利模式專題,Special Topics on Profit Models,劉助,LIU CHU,國營碩一國營碩二,International Master of Business Administration,二FGH,tue19-22,元大人文廳,選/Elective,英文/English,否/No,＠異動資訊Information of alteration:教室異動於2024/07/30;,＠備註Note:N/A
933916001,3.0,儒家思想與領導,Confucianism and Leadership,史蘭亭、李瑞華,SAY ALICIA/LEE SWEE-HUAT,國營碩一國營碩二,International Master of Business Administration,日234,sun09-12,元大人文廳,選/Elective,英文/English,否/No,＠異動資訊Information of alteration:教室異動於2024/07/30;,＠備註Note:密集授課。上課時間及地點待學程辦公室通知。
933920001,3.0,國際企業管理,International Business Management,張永明,CHANG YUNG-MING,國營碩一國營碩二,International Master of Business Administration,四FGH,thu19-22,寶來科技廳,選/Elective,英文/English,否/No,＠異動資訊Information of alteration:教室異動於2024/07/30;,＠備註Note:N/A
933933001,3.0,企業實習,Intern,詳備註,Ref. Note,國營碩一國營碩二,International Master of Business Administration,六234,sat09-12,教室洽系所,選/Elective,英文/English,否/No,＠異動資訊Information of alteration:N/A,＠備註Note:N/A
933943001,3.0,中國企業與全球發展,Chinese Business in Global Perspective,冷則剛,LENG TSE-KANG,國營碩一國營碩二,International Master of Business Administration,一FGH,mon19-22,元大人文廳,選/Elective,英文/English,否/No,＠異動資訊Information of alteration:教室異動於2024/07/30;,＠備註Note:N/A
933944001,2.0,中小企業,Small-and-medium size enterprises,林月雲、張大為,LIN YEH-YUN/CHANG TA-WEI,國營碩一國營碩二,International Master of Business Administration,未定或彈性,,,選/Elective,英文/English,否/No,＠異動資訊Information of alteration:N/A,＠備註Note:密集授課。上課時間及地點待學程辦公室通知。
934019001,1.0,生物科技管理實務,Biotechnology Management Study,宋皇志、詳備註,SUNG HUANG-CHIH/Ref. Note,生科學程生科程碩生科程學,Program in Bio-technology Management,一567,mon14-17,商館260914,必/Required,中文/Mandarin,否/No,＠異動資訊Information of alteration:教師異動於2024/08/23);,＠備註Note:本課程與陽明交通大學合授，與陽明交通大學黃奇英教授、張牧新教授、廖秀蓉教授共同授課，1學分課程濃縮為6次，第1次上課時間9/16，上課時間為14:30-17:30。選課問題請洽所辦#89091。
941001001,3.0,資訊企畫與整合專題,Seminar on Information Planning and Synthesis,陳百齡、鄭宇君,CHEN PAI-LIN/CHENG YU-CHUNG,傳在碩一,M.A. Program in Communication,六234,sat09-12,傳播310431,必/Required,中文/Mandarin,否/No,＠異動資訊Information of alteration:N/A,＠備註Note:上課教室：傳院4樓431教室，上課時間：上午9時10分至12時
941002001,3.0,訊息設計與呈現專題,Seminar on Message Design and Presentation,王亞維、陳宜秀,WANG YAE-WEI/CHEN YI-HSIU,傳在碩二,M.A. Program in Communication,六234,sat09-12,傳播310309,必/Required,中文/Mandarin,否/No,＠異動資訊Information of alteration:N/A,＠備註Note:上課教室：傳院3樓309教室，上課時間：上午9時10分至12時
941012001,3.0,獨立研究,Independent Study,詳備註,Ref. Note,傳在碩二,M.A. Program in Communication,日567,sun14-17,,必/Required,中文/Mandarin,否/No,＠異動資訊Information of alteration:N/A,＠備註Note:1.本課無固定上課時間、地點，由學生依課程進度，自行找指導教授討論，撰寫論文。
941903001,3.0,互動與沉浸科技應用,Interactive and immersive technology and applications,林日璇,LIN JIH HSUAN,傳在碩一傳在碩二,M.A. Program in Communication,六567,sat14-17,傳播310431,選/Elective,中文/Mandarin,否/No,＠異動資訊Information of alteration:N/A,＠備註Note:上課教室：傳院3樓431教室，上課時間：下午1時40分至4時30分
941904001,3.0,數位媒體創新創業,Digital Media Innovation & Entrepreneurship,林翠絹、盧建誌,LIN TSUI-CHUAN/LU CHIEN-CHIH,傳在碩一傳在碩二,M.A. Program in Communication,六567,sat14-17,傳播310309,選/Elective,中文/Mandarin,否/No,＠異動資訊Information of alteration:N/A,＠備註Note:上課教室：傳院3樓309教室，上課時間：下午1時40分至4時30分
941905001,3.0,社群媒體與人機關係,Social media and human-machine relation,劉慧雯,LIU HUI-WEN,傳在碩一傳在碩二,M.A. Program in Communication,六8EF,sat17-20,傳播310309,選/Elective,中文/Mandarin,否/No,＠異動資訊Information of alteration:N/A,＠備註Note:上課教室：傳院3樓309教室，上課時間：下午4時40分至7時30分
941906001,3.0,傳播與文化專題：後影像與後電影研究,Special Topic of Communication and Culture: Post-image and Post-cinema studies,陳儒修,CHEN RU-SHOU,傳在碩一傳在碩二,M.A. Program in Communication,六8EF,sat17-20,傳播310431,選/Elective,中文/Mandarin,否/No,＠異動資訊Information of alteration:N/A,＠備註Note:上課教室：傳院4樓431教室，上課時間：下午4時40分至7時30分
941914001,3.0,娛樂媒介與媒介心理,Entertainment media and media psychology,林淑芳,LIN SHU-FANG,傳在碩一傳在碩二,M.A. Program in Communication,六567,sat14-17,傳播310310,選/Elective,中文/Mandarin,否/No,＠異動資訊Information of alteration:N/A,＠備註Note:上課教室：傳院3樓310教室，上課時間：下午1時40分至4時30分
951008001,3.0,論文指導,Thesis Writing,招靜琪,CHAO CHIN-CHI,英教碩一英教碩二英教碩三英教碩四,M.A.Program in TESOL for In-Service Teachers,未定或彈性,,,必/Required,英文/English,否/No,＠異動資訊Information of alteration:N/A,＠備註Note:學生必須修滿18學分（不含修習中之學分），始得修習「論文指導」。第一次上課為7/12（五）上午9:00-12:10，第二次上課為8/16（五）上午9:00-12:10，兩次上課地點為國際大樓360201。另修課學生須參加「論文事宜說明會」，時間為7/4（四）中午12:10-13:00（系辦備午餐），地點為季陶樓340205。
951921001,3.0,英語聽說教學,Developing Oral Proficiency in English: Teaching Listening and Speaking,許麗媛,HSU LI-YUAN,英教碩一英教碩二英教碩三英教碩四,M.A.Program in TESOL for In-Service Teachers,未定或彈性,,,選/Elective,英文/English,否/No,＠異動資訊Information of alteration:N/A,＠備註Note:上課地點：研究大樓250302；上課時間7/3-8/21 星期一&三 13:30-16:40；7/3為因應學校轉學考，上課地點改為季陶樓340302
951939001,3.0,課程設計與教材評估,Course Design and Material Evaluation,蕭政華,HSIAO CHENG-HUA,英教碩一英教碩二英教碩三英教碩四,M.A.Program in TESOL for In-Service Teachers,未定或彈性,,,選/Elective,英文/English,否/No,＠異動資訊Information of alteration:N/A,＠備註Note:授課教師：蕭政華；上課地點：研究大樓250302；上課時間7/4-8/22 星期二&星期四9:00-12:10；7/4為因應學校轉學考，上課地點改為季陶樓340302
951942001,3.0,章法分析與英語教學,Discourse Analysis and Language Teaching,尤雪瑛、鍾曉芳,YU HSUEH-YING/CHUNG SIAW-FONG,英教碩一英教碩二英教碩三英教碩四,M.A.Program in TESOL for In-Service Teachers,未定或彈性,,,選/Elective,英文/English,否/No,＠異動資訊Information of alteration:N/A,＠備註Note:授課教師：尤雪瑛（7/4、7/16-7/25)&鍾曉芳(7/9、7/11、7/30-8/22) ; 上課地點：研究大樓250302；上課時間：7/4-8/22 星期二&星期四 13:30-16:40; 7/4 因應學校轉學考，上課地點改為季陶樓340302。
951944001,3.0,第二語言習得,Second Language Acquisition,余明忠,YU MING-CHUNG,英教碩一英教碩二英教碩三英教碩四,M.A.Program in TESOL for In-Service Teachers,未定或彈性,,,選/Elective,中文/Mandarin,否/No,＠異動資訊Information of alteration:N/A,＠備註Note:上課地點：井塘樓020110；上課時間：7/3-8/21星期一9:00-12:10及星期三9:00-12:10
961006001,3.0,民事訴訟法,Law of Civil Procedure,姜世明、劉明生,CHIANG SHYH-MING/LIU MING SHENG,法碩專一法碩專二,Executive Master of Laws Program,五FGH,fri19-22,綜北270104,群/Partially Required,中文/Mandarin,否/No,＠異動資訊Information of alteration:N/A,＠備註Note:N/A
961011001,3.0,刑法總則,Criminal Law: General Principles,李聖傑,LEE SHENG-CHIEH,法碩專一法碩專二,Executive Master of Laws Program,六D56,sat13-16,綜北270104,群/Partially Required,中文/Mandarin,否/No,＠異動資訊Information of alteration:N/A,＠備註Note:N/A
961012001,3.0,民法總則,Civil Law: General Principles,吳瑾瑜、周伯峰,WU JIIN-YU/CHOU PO-FENG,法碩專一法碩專二,Executive Master of Laws Program,六234,sat09-12,綜北270103,群/Partially Required,中文/Mandarin,否/No,＠異動資訊Information of alteration:教室異動於2024/11/14;,＠備註Note:N/A
961013001,3.0,憲法,Constitutional Law,林佳和、陳靜慧、廖元豪,LIN CHIA-HO/Chen Ching-Hui/LIAO YUAN-HAO,法碩專一法碩專二,Executive Master of Laws Program,五FGH,fri19-22,綜北270103,群/Partially Required,中文/Mandarin,否/No,＠異動資訊Information of alteration:N/A,＠備註Note:N/A
961015001,3.0,民法債編各論,Civil Law: Kinds of Obligations,王千維、呂彥彬,WANG CHIEN-WEI/LU YEN-PIN,法碩專一法碩專二,Executive Master of Laws Program,六D56,sat13-16,綜北270103,群/Partially Required,中文/Mandarin,否/No,＠異動資訊Information of alteration:教室異動於2024/11/14;,＠備註Note:N/A
961042001,3.0,公司法,Corporation Law,周振鋒、陳盈如,CHOU CHENG-FONG/CHEN YING-JU,法碩專一法碩專二,Executive Master of Laws Program,六234,sat09-12,綜北270104,群/Partially Required,中文/Mandarin,否/No,＠異動資訊Information of alteration:N/A,＠備註Note:N/A
961049001,3.0,家事事件法,Family Procedure Law,姜世明、劉明生,CHIANG SHYH-MING/LIU MING SHENG,法碩專一法碩專二,Executive Master of Laws Program,六78E,sat16-19,綜北270103,群/Partially Required,中文/Mandarin,否/No,＠異動資訊Information of alteration:N/A,＠備註Note:N/A
961056001,3.0,國際法專題研究,Seminar on International Law,許耀明、陳貞如,HSU YAO-MING/CHEN CHEN-JU,法碩專一法碩專二,Executive Master of Laws Program,三FGH,wed19-22,,群/Partially Required,中文/Mandarin,否/No,＠異動資訊Information of alteration:時間異動於2024/08/26;,＠備註Note:N/A
961076001,3.0,保險判決案例分析,Case Study on Insurance Litigation,葉啓洲,YEH CHI-CHOU,法碩專一法碩專二,Executive Master of Laws Program,二FGH,tue19-22,,群/Partially Required,中文/Mandarin,否/No,＠異動資訊Information of alteration:N/A,＠備註Note:N/A
961088001,3.0,環境法專題研究,Seminar on Environmental Law,李聖傑、許耀明、傅玲靜,LEE SHENG-CHIEH/HSU YAO-MING/FU LING-CHING,法碩專一法碩專二,Executive Master of Laws Program,二FGH,tue19-22,,群/Partially Required,中文/Mandarin,否/No,＠異動資訊Information of alteration:N/A,＠備註Note:N/A
961092005,2.0,產業與競爭法專題研究,Seminar on Industries and Competition Law,王立達,WANG LI-DAR,法碩專一法碩專二,Executive Master of Laws Program,未定或彈性,,,群/Partially Required,中文/Mandarin,否/No,＠異動資訊Information of alteration:停開於2024/07/10;,＠備註Note:暑期課程。週一19:20-22:00、週六上午09:20-12:00。上課日期：6/24(一)、6/29(六)、7/01(一)、7/15(一)、7/20(六)、7/22(一)、7/27(六)、8/03(六)、8/05(一)、8/10(六)、8/12(一)、8/17(六)。
961106005,2.0,兩岸經貿法制與實務專題研究（三）,Seminar on Economic Policy and Legal System Practice Acrossthe Taiwan Strait (III),王文杰、朱潤逢、劉德勳,WANG WEN-CHIEH/ZHU RUN-FENG/LIU TE-SHUN,法碩專一法碩專二,Executive Master of Laws Program,未定或彈性,,,群/Partially Required,中文/Mandarin,否/No,＠異動資訊Information of alteration:N/A,＠備註Note:暑期課程。週二19:10-22:00。上課日期：6/25(二)、7/02(二)、7/09(二)、7/16(二)、7/23(二)、7/30(二)、8/06(二)、8/13(二)、8/20(二)、8/27(二)、9/03(二)。本課程由王文杰老師、劉德勳老師與朱潤逢老師三人合開。
961121001,3.0,公私協力法,Public Private Partnerships Law,詹鎮榮,CHAN CHEN-JUNG,法碩專一法碩專二,Executive Master of Laws Program,一FGH,mon19-22,,群/Partially Required,中文/Mandarin,否/No,＠異動資訊Information of alteration:N/A,＠備註Note:N/A
961169005,2.0,資訊法專題研究,Seminar on Information Law,陳起行、劉定基,CHEN CHI-SHING/LIU TING-CHI,法碩專一法碩專二,Executive Master of Laws Program,未定或彈性,,,群/Partially Required,中文/Mandarin,否/No,＠異動資訊Information of alteration:N/A,＠備註Note:暑期課程。週一、週四19:10-22:00。7/01(一)、7/04(四)、7/08(一)、7/11(四)、7/15(一)、7/18(四)、7/22(一)、7/25(四)、7/29(一)、8/01(四)、8/05(一)、8/08(四)。
961175001,3.0,電子商務與網路法,E-Commerce and Internet Law,王立達,WANG LI-DAR,法碩專一法碩專二,Executive Master of Laws Program,一FGH,mon19-22,,群/Partially Required,中文/Mandarin,否/No,＠異動資訊Information of alteration:N/A,＠備註Note:N/A
961176001,3.0,智慧財產權法專題研究（一）,Special Study on Law of Intellectual Property (I),沈宗倫、陳龍昇、熊誦梅,SHEN CHUNG-LUN/CHEN LUNG-SHENG/HSIUNG SUNG-MEI,法碩專一法碩專二,Executive Master of Laws Program,四FGH,thu19-22,,群/Partially Required,中文/Mandarin,否/No,＠異動資訊Information of alteration:N/A,＠備註Note:本課程由沈宗倫老師、陳龍昇老師與熊誦梅老師三人合開。
961190001,3.0,永續、社會與治理-ESG 的法制挑戰,"Sustainability,Society and Governance - The Legal Challenge of ESG",朱德芳、吳秦雯、傅玲靜,CHU TE-FANG/WU CHIN-WEN/FU LING-CHING,法碩專一法碩專二,Executive Master of Laws Program,四FGH,thu19-22,,群/Partially Required,中文/Mandarin,否/No,＠異動資訊Information of alteration:N/A,＠備註Note:N/A
961198005,2.0,法律與正義,Law and Justice,江玉林,CHIANG YU-LIN,法碩專一法碩專二,Executive Master of Laws Program,未定或彈性,,,群/Partially Required,中文/Mandarin,否/No,＠異動資訊Information of alteration:N/A,＠備註Note:暑期課程。週六09:10-12:00、週日09:10-12:00。上課日期：6/29(六)、6/30(日)、7/06(六)、7/13(六)、7/20(六)、7/27(六)、8/03(六)、8/10(六)、8/17(六)、8/24(六)、8/31(六)、9/07(六)。
961200001,3.0,公衛政策與法律管制,Public Health Policy and Legal Regulation,江玉林,CHIANG YU-LIN,法碩專一法碩專二,Executive Master of Laws Program,六234,sat09-12,綜北270306,群/Partially Required,中文/Mandarin,否/No,＠異動資訊Information of alteration:N/A,＠備註Note:N/A
961203001,2.0,身分法實例研習,Study on Family and Succession Law Cases,戴瑀如,TAI YU-ZU,法碩專一法碩專二,Executive Master of Laws Program,三FG,wed19-21,,群/Partially Required,中文/Mandarin,否/No,＠異動資訊Information of alteration:N/A,＠備註Note:N/A
961208005,2.0,不動產與法律,Real Estate and Law,吳瑾瑜、陳立夫、戴秀雄,WU JIIN-YU/CHEN LI-FU/TAI HSIU-HSIUNG,法碩專一法碩專二,Executive Master of Laws Program,未定或彈性,,,群/Partially Required,中文/Mandarin,否/No,＠異動資訊Information of alteration:N/A,＠備註Note:暑期課程。週二19:10-22:00、週六下午13:30-16:30。上課日期：6/25(二)、6/29(六)、7/02(二)、7/06(六)、7/09(二)、7/13(六)、7/16(二)、7/20(六)、7/23(二)、7/27(六)、7/30(二)、8/03(六)。
961209005,1.0,民事程序法專題研究（調解法）,Seminar on Civil Procedure Law (Mediation Law),姜世明,CHIANG SHYH-MING,法碩專一法碩專二,Executive Master of Laws Program,未定或彈性,,,群/Partially Required,中文/Mandarin,否/No,＠異動資訊Information of alteration:N/A,＠備註Note:暑期課程。週六下午13:10-16:00。上課日期：6/29(六)、7/06(六)、7/13(六)、7/20(六)、7/27(六)、8/03(六)。
